Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1953,3,8,52,30,11.1,-1.1
1953,3,9,50,33,10,0.6
1953,3,10,55,36,12.8,2.2
1953,3,11,53,38,11.7,3.3
1953,3,12,53,38,11.7,3.3
1953,3,13,50,42,10,5.6
1953,3,14,53,34,11.7,1.1
1953,3,15,47,30,8.3,-1.1
1953,3,16,52,30,11.1,-1.1
1953,3,17,51,27,10.6,-2.8
1953,3,18,51,31,10.6,-0.6
1953,3,19,47,34,8.3,1.1
1953,3,20,51,33,10.6,0.6
1953,3,21,55,30,12.8,-1.1
1953,3,22,57,32,13.9,0
1953,3,23,64,33,17.8,0.6
1953,3,24,56,40,13.3,4.4
1953,3,25,68,38,20,3.3
1953,3,26,52,39,11.1,3.9
1953,3,27,53,32,11.7,0
1953,3,28,56,45,13.3,7.2
1953,3,29,52,42,11.1,5.6
1953,3,30,51,38,10.6,3.3
1953,3,31,46,34,7.8,1.1
1953,4,1,51,37,10.6,2.8
1953,4,2,52,33,11.1,0.6
1953,4,3,52,31,11.1,-0.6
1953,4,4,49,35,9.4,1.7
1953,4,5,46,35,7.8,1.7
1953,4,6,51,35,10.6,1.7
1953,4,7,57,32,13.9,0
1953,4,8,54,28,12.2,-2.2
1953,4,9,50,28,10,-2.2
1953,4,10,58,31,14.4,-0.6
1953,4,11,53,42,11.7,5.6
1953,4,12,55,34,12.8,1.1
1953,4,13,51,34,10.6,1.1
1953,4,14,52,34,11.1,1.1
1953,4,15,51,33,10.6,0.6
1953,4,16,52,43,11.1,6.1
1953,4,17,52,42,11.1,5.6
1953,4,18,53,35,11.7,1.7
1953,4,19,56,32,13.3,0
1953,4,20,54,35,12.2,1.7
1953,4,21,56,30,13.3,-1.1
1953,4,22,62,33,16.7,0.6
1953,4,23,69,34,20.6,1.1
1953,4,24,54,40,12.2,4.4
1953,4,25,52,36,11.1,2.2
1953,4,26,54,40,12.2,4.4
1953,4,27,48,40,8.9,4.4
1953,4,28,49,38,9.4,3.3
1953,4,29,51,36,10.6,2.2
1953,4,30,55,34,12.8,1.1
1953,5,1,58,33,14.4,0.6
1953,5,2,63,36,17.2,2.2
1953,5,3,69,40,20.6,4.4
1953,5,4,72,41,22.2,5
1953,5,5,73,41,22.8,5
1953,5,6,73,46,22.8,7.8
1953,5,7,64,43,17.8,6.1
1953,5,8,60,40,15.6,4.4
1953,5,9,64,33,17.8,0.6
1953,5,10,61,34,16.1,1.1
1953,5,11,60,39,15.6,3.9
1953,5,12,61,40,16.1,4.4
1953,5,13,53,43,11.7,6.1
1953,5,14,57,45,13.9,7.2
1953,5,15,64,46,17.8,7.8
1953,5,16,62,48,16.7,8.9
1953,5,17,63,48,17.2,8.9
1953,5,18,60,41,15.6,5
1953,5,19,51,47,10.6,8.3
1953,5,20,61,36,16.1,2.2
1953,5,21,64,50,17.8,10
1953,5,22,63,46,17.2,7.8
1953,5,23,70,52,21.1,11.1
1953,5,24,73,56,22.8,13.3
1953,5,25,69,55,20.6,12.8
1953,5,26,69,48,20.6,8.9
1953,5,27,66,52,18.9,11.1
1953,5,28,68,50,20,10
1953,5,29,64,52,17.8,11.1
1953,5,30,65,49,18.3,9.4
1953,5,31,66,49,18.9,9.4
1953,6,1,59,45,15,7.2
1953,6,2,56,40,13.3,4.4
1953,6,3,53,39,11.7,3.9
1953,6,4,60,41,15.6,5
1953,6,5,56,39,13.3,3.9
1953,6,6,64,35,17.8,1.7
1953,6,7,65,38,18.3,3.3
1953,6,8,70,49,21.1,9.4
1953,6,9,74,57,23.3,13.9
1953,6,10,66,53,18.9,11.7
1953,6,11,67,43,19.4,6.1
1953,6,12,67,44,19.4,6.7
1953,6,13,66,51,18.9,10.6
1953,6,14,63,49,17.2,9.4
1953,6,15,59,51,15,10.6
1953,6,16,54,48,12.2,8.9
1953,6,17,60,47,15.6,8.3
1953,6,18,66,50,18.9,10
1953,6,19,65,53,18.3,11.7
1953,6,20,66,52,18.9,11.1
1953,6,21,62,51,16.7,10.6
1953,6,22,69,50,20.6,10
1953,6,23,74,45,23.3,7.2
1953,6,24,71,57,21.7,13.9
1953,6,25,78,53,25.6,11.7
1953,6,26,67,57,19.4,13.9
1953,6,27,70,54,21.1,12.2
1953,6,28,69,52,20.6,11.1
1953,6,29,69,53,20.6,11.7
1953,6,30,68,50,20,10
1953,7,1,72,47,22.2,8.3
1953,7,2,70,54,21.1,12.2
1953,7,3,66,51,18.9,10.6
1953,7,4,73,49,22.8,9.4
1953,7,5,70,54,21.1,12.2
1953,7,6,67,56,19.4,13.3
1953,7,7,65,52,18.3,11.1
1953,7,8,65,51,18.3,10.6
1953,7,9,63,51,17.2,10.6
1953,7,10,62,48,16.7,8.9
1953,7,11,63,47,17.2,8.3
1953,7,12,64,55,17.8,12.8
1953,7,13,66,54,18.9,12.2
1953,7,14,66,52,18.9,11.1
1953,7,15,67,51,19.4,10.6
1953,7,16,72,49,22.2,9.4
1953,7,17,60,49,15.6,9.4
1953,7,18,67,50,19.4,10
1953,7,19,67,46,19.4,7.8
1953,7,20,69,56,20.6,13.3
1953,7,21,67,54,19.4,12.2
1953,7,22,64,52,17.8,11.1
1953,7,23,67,50,19.4,10
1953,7,24,65,53,18.3,11.7
1953,7,25,67,52,19.4,11.1
1953,7,26,63,49,17.2,9.4
1953,7,27,64,52,17.8,11.1
1953,7,28,66,48,18.9,8.9
1953,7,29,64,50,17.8,10
1953,7,30,65,51,18.3,10.6
1953,7,31,68,50,20,10
1953,8,1,69,46,20.6,7.8
1953,8,2,69,47,20.6,8.3
1953,8,3,76,47,24.4,8.3
1953,8,4,72,58,22.2,14.4
1953,8,5,66,54,18.9,12.2
1953,8,6,74,57,23.3,13.9
1953,8,7,74,55,23.3,12.8
1953,8,8,71,53,21.7,11.7
1953,8,9,71,53,21.7,11.7
1953,8,10,69,47,20.6,8.3
1953,8,11,73,45,22.8,7.2
1953,8,12,73,48,22.8,8.9
1953,8,13,70,55,21.1,12.8
1953,8,14,65,55,18.3,12.8
1953,8,15,70,50,21.1,10
1953,8,16,66,48,18.9,8.9
1953,8,17,67,51,19.4,10.6
1953,8,18,65,46,18.3,7.8
1953,8,19,67,46,19.4,7.8
1953,8,20,63,53,17.2,11.7
1953,8,21,63,48,17.2,8.9
1953,8,22,65,48,18.3,8.9
1953,8,23,66,44,18.9,6.7
1953,8,24,66,54,18.9,12.2
1953,8,25,65,51,18.3,10.6
1953,8,26,64,45,17.8,7.2
1953,8,27,64,48,17.8,8.9
1953,8,28,63,53,17.2,11.7
1953,8,29,68,53,20,11.7
1953,8,30,63,53,17.2,11.7
1953,8,31,65,53,18.3,11.7
1953,9,1,71,57,21.7,13.9
1953,9,2,64,50,17.8,10
1953,9,3,64,49,17.8,9.4
1953,9,4,59,50,15,10
1953,9,5,71,57,21.7,13.9
1953,9,6,78,57,25.6,13.9
1953,9,7,73,48,22.8,8.9
1953,9,8,72,43,22.2,6.1
1953,9,9,62,54,16.7,12.2
1953,9,10,64,47,17.8,8.3
1953,9,11,62,44,16.7,6.7
1953,9,12,65,55,18.3,12.8
1953,9,13,65,55,18.3,12.8
1953,9,14,62,53,16.7,11.7
1953,9,15,61,52,16.1,11.1
1953,9,16,65,51,18.3,10.6
1953,9,17,65,47,18.3,8.3
1953,9,18,65,48,18.3,8.9
1953,9,19,62,44,16.7,6.7
1953,9,20,63,52,17.2,11.1
1953,9,21,59,53,15,11.7
1953,9,22,60,44,15.6,6.7
1953,9,23,60,42,15.6,5.6
1953,9,24,62,41,16.7,5
1953,9,25,63,46,17.2,7.8
1953,9,26,63,51,17.2,10.6
1953,9,27,64,48,17.8,8.9
1953,9,28,59,40,15,4.4
1953,9,29,60,51,15.6,10.6
1953,9,30,66,55,18.9,12.8
1953,10,1,66,59,18.9,15
1953,10,2,69,53,20.6,11.7
1953,10,3,55,41,12.8,5
1953,10,4,57,36,13.9,2.2
1953,10,5,61,37,16.1,2.8
1953,10,6,59,36,15,2.2
1953,10,7,59,47,15,8.3
1953,10,8,62,41,16.7,5
1953,10,9,60,42,15.6,5.6
1953,10,10,60,48,15.6,8.9
1953,10,11,61,47,16.1,8.3
1953,10,12,56,45,13.3,7.2
1953,10,13,53,45,11.7,7.2
1953,10,14,49,40,9.4,4.4
1953,10,15,50,39,10,3.9
1953,10,16,57,47,13.9,8.3
1953,10,17,57,40,13.9,4.4
1953,10,18,52,41,11.1,5
1953,10,19,60,37,15.6,2.8
1953,10,20,58,39,14.4,3.9
1953,10,21,62,51,16.7,10.6
1953,10,22,56,52,13.3,11.1
1953,10,23,57,38,13.9,3.3
1953,10,24,59,44,15,6.7
1953,10,25,56,39,13.3,3.9
1953,10,26,60,49,15.6,9.4
1953,10,27,57,37,13.9,2.8
1953,10,28,55,34,12.8,1.1
1953,10,29,54,30,12.2,-1.1
1953,10,30,58,38,14.4,3.3
1953,10,31,57,37,13.9,2.8
1953,11,1,55,43,12.8,6.1
1953,11,2,50,37,10,2.8
1953,11,3,54,36,12.2,2.2
1953,11,4,51,36,10.6,2.2
1953,11,5,51,34,10.6,1.1
1953,11,6,53,36,11.7,2.2
1953,11,7,56,44,13.3,6.7
1953,11,8,50,36,10,2.2
1953,11,9,49,34,9.4,1.1
1953,11,10,51,39,10.6,3.9
1953,11,11,53,44,11.7,6.7
1953,11,12,56,49,13.3,9.4
1953,11,13,53,44,11.7,6.7
1953,11,14,57,48,13.9,8.9
1953,11,15,57,52,13.9,11.1
1953,11,16,55,48,12.8,8.9
1953,11,17,51,47,10.6,8.3
1953,11,18,55,44,12.8,6.7
1953,11,19,55,47,12.8,8.3
1953,11,20,54,44,12.2,6.7
1953,11,21,54,37,12.2,2.8
1953,11,22,58,36,14.4,2.2
1953,11,23,56,51,13.3,10.6
1953,11,24,56,39,13.3,3.9
1953,11,25,51,39,10.6,3.9
1953,11,26,54,45,12.2,7.2
1953,11,27,47,37,8.3,2.8
1953,11,28,41,35,5,1.7
1953,11,29,51,40,10.6,4.4
1953,11,30,49,41,9.4,5
1953,12,1,53,37,11.7,2.8
1953,12,2,61,51,16.1,10.6
1953,12,3,58,39,14.4,3.9
1953,12,4,43,33,6.1,0.6
1953,12,5,52,35,11.1,1.7
1953,12,6,53,49,11.7,9.4
1953,12,7,52,44,11.1,6.7
1953,12,8,51,39,10.6,3.9
1953,12,9,52,35,11.1,1.7
1953,12,10,54,42,12.2,5.6
1953,12,11,54,48,12.2,8.9
1953,12,12,58,48,14.4,8.9
1953,12,13,54,50,12.2,10
1953,12,14,55,37,12.8,2.8
1953,12,15,50,30,10,-1.1
1953,12,16,51,44,10.6,6.7
1953,12,17,52,38,11.1,3.3
1953,12,18,51,36,10.6,2.2
1953,12,19,47,28,8.3,-2.2
1953,12,20,50,28,10,-2.2
1953,12,21,54,42,12.2,5.6
1953,12,22,55,44,12.8,6.7
1953,12,23,54,43,12.2,6.1
1953,12,24,44,36,6.7,2.2
1953,12,25,45,35,7.2,1.7
1953,12,26,55,35,12.8,1.7
1953,12,27,45,35,7.2,1.7
1953,12,28,45,35,7.2,1.7
1953,12,29,49,41,9.4,5
1953,12,30,49,33,9.4,0.6
1953,12,31,41,30,5,-1.1
1954,1,1,39,31,3.9,-0.6
1954,1,2,49,32,9.4,0
1954,1,3,49,30,9.4,-1.1
1954,1,4,41,28,5,-2.2
1954,1,5,40,31,4.4,-0.6
1954,1,6,41,28,5,-2.2
1954,1,7,38,27,3.3,-2.8
1954,1,8,39,27,3.9,-2.8
1954,1,9,48,38,8.9,3.3
1954,1,10,48,39,8.9,3.9
1954,1,11,45,39,7.2,3.9
1954,1,12,51,40,10.6,4.4
1954,1,13,43,33,6.1,0.6
1954,1,14,53,33,11.7,0.6
1954,1,15,55,41,12.8,5
1954,1,16,45,37,7.2,2.8
1954,1,17,47,33,8.3,0.6
1954,1,18,52,34,11.1,1.1
1954,1,19,54,50,12.2,10
1954,1,20,56,50,13.3,10
1954,1,21,55,48,12.8,8.9
1954,1,22,53,47,11.7,8.3
1954,1,23,49,42,9.4,5.6
1954,1,24,45,41,7.2,5
1954,1,25,45,35,7.2,1.7
1954,1,26,42,29,5.6,-1.7
1954,1,27,36,31,2.2,-0.6
1954,1,28,33,30,0.6,-1.1
1954,1,29,37,28,2.8,-2.2
1954,1,30,38,27,3.3,-2.8
1954,1,31,35,25,1.7,-3.9
1954,2,1,33,28,0.6,-2.2
1954,2,2,33,25,0.6,-3.9
1954,2,3,35,28,1.7,-2.2
1954,2,4,43,32,6.1,0
1954,2,5,40,29,4.4,-1.7
1954,2,6,44,23,6.7,-5
1954,2,7,44,33,6.7,0.6
1954,2,8,44,33,6.7,0.6
1954,2,9,48,38,8.9,3.3
1954,2,10,53,43,11.7,6.1
1954,2,11,45,41,7.2,5
1954,2,12,51,38,10.6,3.3
1954,2,13,50,41,10,5
1954,2,14,47,41,8.3,5
1954,2,15,49,36,9.4,2.2
1954,2,16,51,32,10.6,0
1954,2,17,49,33,9.4,0.6
1954,2,18,42,31,5.6,-0.6
1954,2,19,44,31,6.7,-0.6
1954,2,20,51,26,10.6,-3.3
1954,2,21,59,45,15,7.2
1954,2,22,52,33,11.1,0.6
1954,2,23,51,36,10.6,2.2
1954,2,24,51,36,10.6,2.2
1954,2,25,44,34,6.7,1.1
1954,2,26,48,36,8.9,2.2
1954,2,27,43,28,6.1,-2.2
1954,2,28,38,29,3.3,-1.7
1954,3,1,40,24,4.4,-4.4
1954,3,2,41,23,5,-5
1954,3,3,47,34,8.3,1.1
1954,3,4,39,33,3.9,0.6
1954,3,5,47,32,8.3,0
1954,3,6,49,38,9.4,3.3
1954,3,7,52,37,11.1,2.8
1954,3,8,52,33,11.1,0.6
1954,3,9,50,29,10,-1.7
1954,3,10,57,32,13.9,0
1954,3,11,53,39,11.7,3.9
1954,3,12,59,40,15,4.4
1954,3,13,48,37,8.9,2.8
1954,3,14,42,39,5.6,3.9
1954,3,15,43,39,6.1,3.9
1954,3,16,48,38,8.9,3.3
1954,3,17,48,31,8.9,-0.6
1954,3,18,48,26,8.9,-3.3
1954,3,19,48,40,8.9,4.4
1954,3,20,60,44,15.6,6.7
1954,3,21,59,44,15,6.7
1954,3,22,55,46,12.8,7.8
1954,3,23,53,45,11.7,7.2
1954,3,24,47,40,8.3,4.4
1954,3,25,52,41,11.1,5
1954,3,26,53,36,11.7,2.2
1954,3,27,54,32,12.2,0
1954,3,28,56,42,13.3,5.6
1954,3,29,54,45,12.2,7.2
1954,3,30,53,38,11.7,3.3
1954,3,31,54,35,12.2,1.7
1954,4,1,55,38,12.8,3.3
1954,4,2,57,47,13.9,8.3
1954,4,3,61,45,16.1,7.2
1954,4,4,50,35,10,1.7
1954,4,5,45,32,7.2,0
1954,4,6,53,29,11.7,-1.7
1954,4,7,55,33,12.8,0.6
1954,4,8,59,43,15,6.1
1954,4,9,57,36,13.9,2.2
1954,4,10,56,32,13.3,0
1954,4,11,56,45,13.3,7.2
1954,4,12,52,39,11.1,3.9
1954,4,13,56,36,13.3,2.2
1954,4,14,58,40,14.4,4.4
1954,4,15,61,46,16.1,7.8
1954,4,16,58,35,14.4,1.7
1954,4,17,56,36,13.3,2.2
1954,4,18,58,36,14.4,2.2
1954,4,19,56,34,13.3,1.1
1954,4,20,57,38,13.9,3.3
1954,4,21,55,33,12.8,0.6
1954,4,22,60,33,15.6,0.6
1954,4,23,51,35,10.6,1.7
1954,4,24,54,34,12.2,1.1
1954,4,25,51,36,10.6,2.2
1954,4,26,50,37,10,2.8
1954,4,27,51,32,10.6,0
1954,4,28,58,28,14.4,-2.2
1954,4,29,60,35,15.6,1.7
1954,4,30,54,35,12.2,1.7
1954,5,1,44,37,6.7,2.8
1954,5,2,48,41,8.9,5
1954,5,3,46,39,7.8,3.9
1954,5,4,54,37,12.2,2.8
1954,5,5,62,37,16.7,2.8
1954,5,6,53,39,11.7,3.9
1954,5,7,55,36,12.8,2.2
1954,5,8,58,44,14.4,6.7
1954,5,9,59,46,15,7.8
1954,5,10,68,45,20,7.2
1954,5,11,59,46,15,7.8
1954,5,12,61,49,16.1,9.4
1954,5,13,64,46,17.8,7.8
1954,5,14,62,41,16.7,5
1954,5,15,62,39,16.7,3.9
1954,5,16,61,36,16.1,2.2
1954,5,17,60,40,15.6,4.4
1954,5,18,61,38,16.1,3.3
1954,5,19,60,39,15.6,3.9
1954,5,20,61,45,16.1,7.2
1954,5,21,58,47,14.4,8.3
1954,5,22,57,44,13.9,6.7
1954,5,23,56,45,13.3,7.2
1954,5,24,63,47,17.2,8.3
1954,5,25,64,47,17.8,8.3
1954,5,26,60,50,15.6,10
1954,5,27,61,51,16.1,10.6
1954,5,28,62,45,16.7,7.2
1954,5,29,64,49,17.8,9.4
1954,5,30,63,47,17.2,8.3
1954,5,31,67,45,19.4,7.2
1954,6,1,59,42,15,5.6
1954,6,2,59,40,15,4.4
1954,6,3,64,40,17.8,4.4
1954,6,4,64,42,17.8,5.6
1954,6,5,64,46,17.8,7.8
1954,6,6,53,50,11.7,10
1954,6,7,66,48,18.9,8.9
1954,6,8,68,47,20,8.3
1954,6,9,64,40,17.8,4.4
1954,6,10,61,49,16.1,9.4
1954,6,11,59,44,15,6.7
1954,6,12,60,40,15.6,4.4
1954,6,13,63,43,17.2,6.1
1954,6,14,64,43,17.8,6.1
1954,6,15,69,51,20.6,10.6
1954,6,16,65,53,18.3,11.7
1954,6,17,71,57,21.7,13.9
1954,6,18,64,52,17.8,11.1
1954,6,19,60,52,15.6,11.1
1954,6,20,60,54,15.6,12.2
1954,6,21,63,52,17.2,11.1
1954,6,22,68,46,20,7.8
1954,6,23,66,52,18.9,11.1
1954,6,24,65,49,18.3,9.4
1954,6,25,59,54,15,12.2
1954,6,26,62,47,16.7,8.3
1954,6,27,60,43,15.6,6.1
1954,6,28,57,45,13.9,7.2
1954,6,29,61,46,16.1,7.8
1954,6,30,63,48,17.2,8.9
1954,7,1,63,49,17.2,9.4
1954,7,2,60,49,15.6,9.4
1954,7,3,62,47,16.7,8.3
1954,7,4,61,44,16.1,6.7
1954,7,5,56,41,13.3,5
1954,7,6,60,46,15.6,7.8
1954,7,7,63,46,17.2,7.8
1954,7,8,66,53,18.9,11.7
1954,7,9,64,45,17.8,7.2
1954,7,10,63,52,17.2,11.1
1954,7,11,67,52,19.4,11.1
1954,7,12,64,45,17.8,7.2
1954,7,13,67,51,19.4,10.6
1954,7,14,65,53,18.3,11.7
1954,7,15,64,52,17.8,11.1
1954,7,16,70,53,21.1,11.7
1954,7,17,61,53,16.1,11.7
1954,7,18,66,53,18.9,11.7
1954,7,19,66,45,18.9,7.2
1954,7,20,68,55,20,12.8
1954,7,21,63,51,17.2,10.6
1954,7,22,65,50,18.3,10
1954,7,23,66,53,18.9,11.7
1954,7,24,69,60,20.6,15.6
1954,7,25,65,53,18.3,11.7
1954,7,26,66,49,18.9,9.4
1954,7,27,59,51,15,10.6
1954,7,28,66,49,18.9,9.4
1954,7,29,63,53,17.2,11.7
1954,7,30,62,51,16.7,10.6
1954,7,31,61,50,16.1,10
1954,8,1,61,44,16.1,6.7
1954,8,2,67,50,19.4,10
1954,8,3,65,43,18.3,6.1
1954,8,4,65,46,18.3,7.8
1954,8,5,71,53,21.7,11.7
1954,8,6,68,53,20,11.7
1954,8,7,66,47,18.9,8.3
1954,8,8,64,46,17.8,7.8
1954,8,9,60,49,15.6,9.4
1954,8,10,64,51,17.8,10.6
1954,8,11,61,49,16.1,9.4
1954,8,12,60,46,15.6,7.8
1954,8,13,66,48,18.9,8.9
1954,8,14,60,48,15.6,8.9
1954,8,15,62,45,16.7,7.2
1954,8,16,62,38,16.7,3.3
1954,8,17,62,48,16.7,8.9
1954,8,18,57,49,13.9,9.4
1954,8,19,59,45,15,7.2
1954,8,20,62,46,16.7,7.8
1954,8,21,61,51,16.1,10.6
1954,8,22,64,52,17.8,11.1
1954,8,23,66,48,18.9,8.9
1954,8,24,61,46,16.1,7.8
1954,8,25,64,46,17.8,7.8
1954,8,26,71,45,21.7,7.2
1954,8,27,67,51,19.4,10.6
1954,8,28,63,46,17.2,7.8
1954,8,29,69,54,20.6,12.2
1954,8,30,67,51,19.4,10.6
1954,8,31,76,58,24.4,14.4
1954,9,1,67,51,19.4,10.6
1954,9,2,62,54,16.7,12.2
1954,9,3,63,50,17.2,10
1954,9,4,63,45,17.2,7.2
1954,9,5,65,44,18.3,6.7
1954,9,6,65,44,18.3,6.7
1954,9,7,64,43,17.8,6.1
1954,9,8,65,52,18.3,11.1
1954,9,9,61,53,16.1,11.7
1954,9,10,63,51,17.2,10.6
1954,9,11,65,48,18.3,8.9
1954,9,12,63,47,17.2,8.3
1954,9,13,59,44,15,6.7
1954,9,14,59,42,15,5.6
1954,9,15,60,50,15.6,10
1954,9,16,60,49,15.6,9.4
1954,9,17,61,41,16.1,5
1954,9,18,62,36,16.7,2.2
1954,9,19,61,42,16.1,5.6
1954,9,20,59,44,15,6.7
1954,9,21,57,44,13.9,6.7
1954,9,22,60,39,15.6,3.9
1954,9,23,59,35,15,1.7
1954,9,24,66,53,18.9,11.7
1954,9,25,58,46,14.4,7.8
1954,9,26,59,43,15,6.1
1954,9,27,52,33,11.1,0.6
1954,9,28,55,36,12.8,2.2
1954,9,29,55,39,12.8,3.9
1954,9,30,63,49,17.2,9.4
1954,10,1,68,57,20,13.9
1954,10,2,66,57,18.9,13.9
1954,10,3,60,47,15.6,8.3
1954,10,4,60,45,15.6,7.2
1954,10,5,63,49,17.2,9.4
1954,10,6,58,39,14.4,3.9
1954,10,7,58,34,14.4,1.1
1954,10,8,64,50,17.8,10
1954,10,9,63,42,17.2,5.6
1954,10,10,59,42,15,5.6
1954,10,11,58,45,14.4,7.2
1954,10,12,66,49,18.9,9.4
1954,10,13,63,55,17.2,12.8
1954,10,14,56,48,13.3,8.9
1954,10,15,64,49,17.8,9.4
1954,10,16,58,50,14.4,10
1954,10,17,66,55,18.9,12.8
1954,10,18,65,58,18.3,14.4
1954,10,19,61,47,16.1,8.3
1954,10,20,57,46,13.9,7.8
1954,10,21,58,45,14.4,7.2
1954,10,22,53,47,11.7,8.3
1954,10,23,57,43,13.9,6.1
1954,10,24,48,38,8.9,3.3
1954,10,25,51,30,10.6,-1.1
1954,10,26,59,27,15,-2.8
1954,10,27,64,53,17.8,11.7
1954,10,28,60,52,15.6,11.1
1954,10,29,57,43,13.9,6.1
1954,10,30,52,41,11.1,5
1954,10,31,51,43,10.6,6.1
1954,11,1,53,33,11.7,0.6
1954,11,2,47,34,8.3,1.1
1954,11,3,54,43,12.2,6.1
1954,11,4,52,42,11.1,5.6
1954,11,5,44,39,6.7,3.9
1954,11,6,44,39,6.7,3.9
1954,11,7,48,31,8.9,-0.6
1954,11,8,52,38,11.1,3.3
1954,11,9,48,34,8.9,1.1
1954,11,10,51,41,10.6,5
1954,11,11,60,43,15.6,6.1
1954,11,12,49,36,9.4,2.2
1954,11,13,53,36,11.7,2.2
1954,11,14,53,39,11.7,3.9
1954,11,15,54,35,12.2,1.7
1954,11,16,50,30,10,-1.1
1954,11,17,47,30,8.3,-1.1
1954,11,18,53,43,11.7,6.1
1954,11,19,54,43,12.2,6.1
1954,11,20,53,42,11.7,5.6
1954,11,21,50,37,10,2.8
1954,11,22,50,38,10,3.3
1954,11,23,39,30,3.9,-1.1
1954,11,24,53,29,11.7,-1.7
1954,11,25,53,35,11.7,1.7
1954,11,26,51,35,10.6,1.7
1954,11,27,52,39,11.1,3.9
1954,11,28,49,36,9.4,2.2
1954,11,29,53,37,11.7,2.8
1954,11,30,53,42,11.7,5.6
1954,12,1,51,42,10.6,5.6
1954,12,2,60,49,15.6,9.4
1954,12,3,54,46,12.2,7.8
1954,12,4,54,39,12.2,3.9
1954,12,5,45,39,7.2,3.9
1954,12,6,43,34,6.1,1.1
1954,12,7,43,33,6.1,0.6
1954,12,8,40,35,4.4,1.7
1954,12,9,41,35,5,1.7
1954,12,10,39,31,3.9,-0.6
1954,12,11,46,30,7.8,-1.1
1954,12,12,44,36,6.7,2.2
1954,12,13,51,37,10.6,2.8
1954,12,14,56,42,13.3,5.6
1954,12,15,52,40,11.1,4.4
1954,12,16,56,44,13.3,6.7
1954,12,17,48,37,8.9,2.8
1954,12,18,50,45,10,7.2
1954,12,19,53,49,11.7,9.4
1954,12,20,50,41,10,5
1954,12,21,52,40,11.1,4.4
1954,12,22,52,45,11.1,7.2
1954,12,23,50,39,10,3.9
1954,12,24,48,39,8.9,3.9
1954,12,25,52,43,11.1,6.1
1954,12,26,50,46,10,7.8
1954,12,27,53,47,11.7,8.3
1954,12,28,53,48,11.7,8.9
1954,12,29,51,44,10.6,6.7
1954,12,30,49,43,9.4,6.1
1954,12,31,49,43,9.4,6.1
1955,1,1,47,38,8.3,3.3
1955,1,2,42,38,5.6,3.3
1955,1,3,42,37,5.6,2.8
1955,1,4,41,33,5,0.6
1955,1,5,40,36,4.4,2.2
1955,1,6,42,39,5.6,3.9
1955,1,7,42,37,5.6,2.8
1955,1,8,40,31,4.4,-0.6
1955,1,9,49,32,9.4,0
1955,1,10,53,38,11.7,3.3
1955,1,11,39,27,3.9,-2.8
1955,1,12,36,24,2.2,-4.4
1955,1,13,36,20,2.2,-6.7
1955,1,14,36,24,2.2,-4.4
1955,1,15,42,24,5.6,-4.4
1955,1,16,40,22,4.4,-5.6
1955,1,17,32,23,0,-5
1955,1,18,35,23,1.7,-5
1955,1,19,37,17,2.8,-8.3
1955,1,20,44,36,6.7,2.2
1955,1,21,55,36,12.8,2.2
1955,1,22,50,36,10,2.2
1955,1,23,44,29,6.7,-1.7
1955,1,24,53,33,11.7,0.6
1955,1,25,55,47,12.8,8.3
1955,1,26,49,34,9.4,1.1
1955,1,27,46,38,7.8,3.3
1955,1,28,55,43,12.8,6.1
1955,1,29,56,45,13.3,7.2
1955,1,30,51,44,10.6,6.7
1955,1,31,52,42,11.1,5.6
1955,2,1,45,32,7.2,0
1955,2,2,47,33,8.3,0.6
1955,2,3,45,39,7.2,3.9
1955,2,4,44,33,6.7,0.6
1955,2,5,44,30,6.7,-1.1
1955,2,6,43,29,6.1,-1.7
1955,2,7,55,38,12.8,3.3
1955,2,8,50,43,10,6.1
1955,2,9,45,31,7.2,-0.6
1955,2,10,43,28,6.1,-2.2
1955,2,11,42,26,5.6,-3.3
1955,2,12,41,26,5,-3.3
1955,2,13,39,28,3.9,-2.2
1955,2,14,44,33,6.7,0.6
1955,2,15,43,31,6.1,-0.6
1955,2,16,47,32,8.3,0
1955,2,17,37,26,2.8,-3.3
1955,2,18,32,23,0,-5
1955,2,19,36,23,2.2,-5
1955,2,20,35,23,1.7,-5
1955,2,21,37,20,2.8,-6.7
1955,2,22,35,28,1.7,-2.2
1955,2,23,37,29,2.8,-1.7
1955,2,24,35,30,1.7,-1.1
1955,2,25,36,32,2.2,0
1955,2,26,37,33,2.8,0.6
1955,2,27,40,29,4.4,-1.7
1955,2,28,44,31,6.7,-0.6
1955,3,1,45,34,7.2,1.1
1955,3,2,47,29,8.3,-1.7
1955,3,3,50,31,10,-0.6
1955,3,4,48,28,8.9,-2.2
1955,3,5,47,32,8.3,0
1955,3,6,43,30,6.1,-1.1
1955,3,7,40,33,4.4,0.6
1955,3,8,43,35,6.1,1.7
1955,3,9,46,31,7.8,-0.6
1955,3,10,47,27,8.3,-2.8
1955,3,11,48,24,8.9,-4.4
1955,3,12,42,31,5.6,-0.6
1955,3,13,48,26,8.9,-3.3
1955,3,14,52,27,11.1,-2.8
1955,3,15,47,35,8.3,1.7
1955,3,16,53,35,11.7,1.7
1955,3,17,45,30,7.2,-1.1
1955,3,18,49,30,9.4,-1.1
1955,3,19,44,26,6.7,-3.3
1955,3,20,45,26,7.2,-3.3
1955,3,21,46,30,7.8,-1.1
